id_paciente,nombre,rut,edad,sexo,fecha_registro,id_medico,FamiliarPrimerGradoCC,FamiliarSegundoGradoCC,DiagnosticoPrevioCancer,Ejercicio,Alcohol,Mamografia,Menstruacion,PrimerHijo,Riesgo
5606,Garwin,746347994,65,M,9/10/2025,1,false,true,false,>4 horas,Frecuente,true,No hijos,Primer hijo >=30,Bajo
5905,Sybille,699850146,140,F,9/10/2025,1,false,true,true,<3 horas,Nunca,true,Primer hijo >=30,Primer hijo <30,Moderado
5721,Sydelle,407095914,48,F,9/10/2025,1,false,true,false,Ninguna,Diario,false,No hijos,Primer hijo >=30,Bajo
5945,Andie,474781857,74,F,9/10/2025,1,true,true,false,>4 horas,Nunca,false,Primer hijo <30,No hijos,Bajo
5630,Eachelle,873958977,129,F,9/10/2025,1,false,false,false,,Frecuente,false,Primer hijo >=30,Primer hijo >=30,Moderado
5891,Audry,182471195,137,F,9/10/2025,1,false,false,true,Ninguna,Diario,false,Primer hijo >=30,Primer hijo >=30,Bajo
5017,Bertie,952819623,135,F,9/10/2025,1,false,true,false,<3 horas,Diario,false,Primer hijo >=30,Primer hijo >=30,Bajo
5576,Kylie,583851717,144,M,9/10/2025,1,,false,false,3-4 horas,Diario,false,Primer hijo <30,No hijos,Alto
5447,Loraine,268309098,140,F,9/10/2025,1,,true,true,<3 horas,Frecuente,false,Primer hijo <30,Primer hijo <30,Alto
5276,Kinnie,150019699,37,M,9/10/2025,1,true,true,false,Ninguna,Ocasional,false,Primer hijo <30,Primer hijo <30,Alto
5980,Wilfrid,280366518,9,M,9/10/2025,1,false,false,false,Ninguna,Frecuente,false,Primer hijo <30,No hijos,Alto
5258,Kristy,186132208,28,F,9/10/2025,1,true,false,true,Ninguna,Nunca,false,Primer hijo >=30,Primer hijo >=30,Alto
5836,Alvin,538267828,76,M,9/10/2025,1,false,true,true,>4 horas,Ocasional,false,,Primer hijo <30,Alto
5150,Frederico,595368304,76,M,9/10/2025,1,false,false,false,Ninguna,Nunca,false,No hijos,No hijos,Moderado
5355,Land,447361535,119,M,9/10/2025,1,true,true,true,3-4 horas,Nunca,true,Primer hijo <30,No hijos,Alto
5230,Gianni,674011804,63,M,9/10/2025,1,true,true,true,<3 horas,Nunca,true,Primer hijo <30,Primer hijo >=30,Moderado
5888,Caldwell,668836422,90,M,9/10/2025,1,true,true,true,<3 horas,Ocasional,false,No hijos,No hijos,Alto
5804,Rudolph,377364525,146,M,9/10/2025,1,true,false,true,<3 horas,Ocasional,false,No hijos,Primer hijo >=30,Moderado
5710,Tildy,251712090,58,F,9/10/2025,1,true,false,true,Ninguna,Ocasional,true,Primer hijo >=30,No hijos,Bajo
5999,Kiersten,672542680,7,F,9/10/2025,1,false,true,false,Ninguna,Nunca,true,Primer hijo <30,Primer hijo <30,Bajo
5420,Kayne,481308811,1,M,9/10/2025,1,false,false,true,,Ocasional,false,No hijos,Primer hijo <30,Moderado
5430,Selene,151567505,121,F,9/10/2025,1,true,true,false,>4 horas,Nunca,false,No hijos,Primer hijo >=30,Alto
5549,Zia,316922722,102,F,9/10/2025,1,false,false,false,>4 horas,Frecuente,true,Primer hijo >=30,Primer hijo >=30,Alto
5870,Briney,212731919,59,F,9/10/2025,1,false,true,true,3-4 horas,Diario,true,No hijos,No hijos,Bajo
5614,Friederike,263124018,43,F,9/10/2025,1,false,true,false,3-4 horas,Nunca,false,No hijos,No hijos,Moderado
5576,Noby,572780176,10,M,9/10/2025,1,false,false,true,3-4 horas,Nunca,true,No hijos,Primer hijo >=30,Moderado
5462,Hayden,440318310,27,M,9/10/2025,1,true,true,true,Ninguna,Nunca,false,Primer hijo <30,No hijos,Bajo
5949,Nellie,157198447,20,F,9/10/2025,1,false,true,true,Ninguna,Nunca,false,Primer hijo <30,Primer hijo <30,Alto
5483,Dexter,482578534,53,M,9/10/2025,1,false,true,false,<3 horas,Frecuente,true,Primer hijo <30,Primer hijo >=30,Bajo
5972,Marinna,197143486,118,F,9/10/2025,1,false,false,true,>4 horas,Diario,true,No hijos,Primer hijo <30,Alto
5586,Demeter,778615406,110,F,9/10/2025,1,true,true,false,,Diario,true,Primer hijo <30,Primer hijo <30,Alto
5358,Mayor,415667015,81,M,9/10/2025,1,false,true,false,>4 horas,Diario,true,No hijos,No hijos,Alto
5269,Drew,454115529,19,M,9/10/2025,1,false,false,false,3-4 horas,Frecuente,true,Primer hijo <30,Primer hijo <30,Alto
5545,Ennis,905031507,46,M,9/10/2025,1,false,true,false,Ninguna,Frecuente,true,Primer hijo <30,Primer hijo >=30,Moderado
5316,Alair,357355328,122,M,9/10/2025,1,false,true,true,Ninguna,Diario,true,Primer hijo >=30,No hijos,Bajo
5110,Glynis,402320768,25,F,9/10/2025,1,true,false,false,3-4 horas,Diario,false,No hijos,Primer hijo <30,Bajo
5267,Emylee,327030297,6,F,9/10/2025,1,true,true,false,<3 horas,Diario,false,Primer hijo <30,No hijos,Bajo
5879,Lesley,499510458,61,F,9/10/2025,1,false,false,true,Ninguna,Ocasional,true,,Primer hijo >=30,Bajo
5992,Olympe,780593515,28,F,9/10/2025,1,true,true,false,3-4 horas,Ocasional,true,No hijos,Primer hijo <30,Alto
5008,Angel,584951434,110,M,9/10/2025,1,,true,false,<3 horas,Frecuente,true,,Primer hijo >=30,Alto
5579,Cordelie,166831859,44,F,9/10/2025,1,false,false,false,Ninguna,Ocasional,true,Primer hijo >=30,No hijos,Alto
5743,Oswell,616417066,64,M,9/10/2025,1,true,false,true,Ninguna,Diario,true,Primer hijo >=30,Primer hijo <30,Moderado
5699,Dexter,361322395,147,M,9/10/2025,1,true,true,true,3-4 horas,Frecuente,false,Primer hijo >=30,Primer hijo <30,Bajo
5518,Mavis,383503438,44,F,9/10/2025,1,false,false,false,<3 horas,Ocasional,true,No hijos,Primer hijo >=30,Moderado
5398,Alejandro,984790632,49,M,9/10/2025,1,true,false,false,Ninguna,Diario,true,No hijos,Primer hijo >=30,Moderado
5960,Bancroft,370426011,132,M,9/10/2025,1,true,false,true,3-4 horas,Frecuente,true,Primer hijo <30,Primer hijo <30,Bajo
5029,Geoff,112463323,127,M,9/10/2025,1,,false,true,Ninguna,Diario,false,Primer hijo <30,Primer hijo >=30,Alto
5357,Fredra,314334519,140,F,9/10/2025,1,false,true,true,Ninguna,Ocasional,true,Primer hijo <30,Primer hijo <30,Bajo
5937,Amelia,927695249,134,F,9/10/2025,1,false,false,false,3-4 horas,Nunca,false,Primer hijo <30,Primer hijo >=30,Alto
5188,Rosalyn,972018894,21,F,9/10/2025,1,true,false,false,Ninguna,Diario,false,,No hijos,Bajo
5980,Manuel,729696644,36,M,9/10/2025,1,false,true,true,Ninguna,Ocasional,false,No hijos,Primer hijo >=30,Moderado
5917,Kathleen,849444803,69,F,9/10/2025,1,false,true,true,,Frecuente,true,Primer hijo >=30,Primer hijo >=30,Bajo
5527,Charley,303289220,96,M,9/10/2025,1,true,true,true,>4 horas,Frecuente,false,No hijos,Primer hijo >=30,Bajo
5073,Patty,885556793,35,F,9/10/2025,1,false,false,true,<3 horas,Ocasional,false,Primer hijo >=30,Primer hijo >=30,Bajo
5262,Klara,574089246,95,F,9/10/2025,1,false,true,true,Ninguna,Nunca,false,No hijos,Primer hijo <30,Bajo
5991,Alane,222241672,57,F,9/10/2025,1,false,true,true,<3 horas,Ocasional,true,No hijos,Primer hijo <30,Alto
5531,Jameson,619641368,,M,9/10/2025,1,false,false,true,>4 horas,Diario,false,Primer hijo >=30,Primer hijo <30,Moderado
5516,Erina,114135275,,F,9/10/2025,1,true,false,true,3-4 horas,Frecuente,false,No hijos,Primer hijo >=30,Bajo
5583,Valentino,142066447,14,M,9/10/2025,1,false,true,true,<3 horas,Diario,false,Primer hijo <30,Primer hijo >=30,Alto
5723,Odie,186238721,45,M,9/10/2025,1,false,false,false,<3 horas,Diario,true,Primer hijo <30,Primer hijo <30,Moderado
5795,Peirce,303828203,130,M,9/10/2025,1,false,false,true,>4 horas,Ocasional,false,No hijos,No hijos,Alto
5445,Ashby,991228693,63,M,9/10/2025,1,false,false,true,Ninguna,Ocasional,false,No hijos,Primer hijo >=30,Moderado
5368,Nari,923366267,12,F,9/10/2025,1,false,false,false,3-4 horas,Nunca,true,No hijos,Primer hijo >=30,Bajo
5233,Colly,245511972,3,F,9/10/2025,1,true,false,true,<3 horas,Nunca,true,No hijos,No hijos,Moderado
5555,Raddie,977142622,11,M,9/10/2025,1,true,false,false,Ninguna,Frecuente,false,Primer hijo <30,Primer hijo <30,Moderado
5008,Jordain,339698490,4,F,9/10/2025,1,false,false,false,<3 horas,Ocasional,true,Primer hijo <30,Primer hijo >=30,Moderado
5471,Allayne,327820969,35,M,9/10/2025,1,true,false,true,>4 horas,Frecuente,false,,Primer hijo >=30,Alto
5885,Delila,131322310,128,F,9/10/2025,1,true,true,false,3-4 horas,Ocasional,true,Primer hijo <30,No hijos,Bajo
5655,Gretel,832388309,81,F,9/10/2025,1,,false,false,3-4 horas,Ocasional,false,Primer hijo >=30,Primer hijo <30,Bajo
5881,Wilmer,734833266,65,M,9/10/2025,1,false,true,false,3-4 horas,Nunca,true,Primer hijo <30,Primer hijo >=30,Moderado
5830,Eleanore,439318650,48,F,9/10/2025,1,true,true,false,<3 horas,Nunca,false,No hijos,Primer hijo >=30,Moderado
5663,Asia,952518630,148,F,9/10/2025,1,false,true,false,<3 horas,Nunca,false,Primer hijo >=30,Primer hijo <30,Bajo
5266,Welch,330328372,27,M,9/10/2025,1,false,false,false,>4 horas,Ocasional,false,Primer hijo <30,Primer hijo <30,Bajo
5084,Thomas,621529604,82,M,9/10/2025,1,false,true,true,>4 horas,Nunca,true,No hijos,Primer hijo <30,Bajo
5458,Frannie,629106121,42,M,9/10/2025,1,false,false,true,3-4 horas,Ocasional,true,Primer hijo >=30,No hijos,Bajo
5021,Kerry,877571651,81,M,9/10/2025,1,true,false,true,Ninguna,Ocasional,true,No hijos,Primer hijo <30,Moderado
5255,Audrie,807701496,143,F,9/10/2025,1,true,true,true,3-4 horas,Frecuente,true,Primer hijo <30,No hijos,Bajo
5461,Gaylene,564301886,61,F,9/10/2025,1,false,false,false,<3 horas,Nunca,false,Primer hijo <30,Primer hijo <30,Moderado
5065,Colan,577439004,117,M,9/10/2025,1,,true,true,3-4 horas,Nunca,true,Primer hijo <30,No hijos,Moderado
5819,Marlowe,318037523,50,M,9/10/2025,1,false,true,false,,Ocasional,true,Primer hijo <30,No hijos,Moderado
5626,Manolo,116374510,130,M,9/10/2025,1,false,true,false,3-4 horas,Diario,false,Primer hijo <30,Primer hijo <30,Bajo
5703,Gretchen,963779322,34,F,9/10/2025,1,,true,true,>4 horas,Frecuente,false,No hijos,Primer hijo >=30,Alto
5832,Sauveur,569622796,141,M,9/10/2025,1,false,false,true,,Frecuente,true,Primer hijo >=30,Primer hijo <30,Moderado
5768,Kristo,792751590,53,M,9/10/2025,1,true,false,false,>4 horas,Diario,false,Primer hijo <30,No hijos,Alto
5429,Ber,241341058,123,M,9/10/2025,1,false,true,true,Ninguna,Frecuente,false,Primer hijo >=30,Primer hijo <30,Alto
5139,Leighton,721141979,12,M,9/10/2025,1,false,false,false,>4 horas,Frecuente,false,No hijos,Primer hijo <30,Bajo
5284,Shandee,389092302,16,F,9/10/2025,1,true,true,false,>4 horas,Nunca,false,Primer hijo >=30,Primer hijo >=30,Alto
5790,Seumas,848802248,121,M,9/10/2025,1,false,true,true,>4 horas,Frecuente,true,Primer hijo <30,Primer hijo >=30,Alto
5371,Sargent,995402650,138,M,9/10/2025,1,false,true,false,>4 horas,Diario,true,Primer hijo >=30,Primer hijo >=30,Moderado
5042,Maximo,385241884,52,M,9/10/2025,1,true,false,false,<3 horas,Nunca,true,Primer hijo <30,Primer hijo <30,Bajo
5968,Constanta,100366029,146,F,9/10/2025,1,false,true,false,>4 horas,Ocasional,true,,Primer hijo <30,Bajo
5862,Sawyere,769301687,,M,9/10/2025,1,false,false,false,<3 horas,Frecuente,false,Primer hijo >=30,Primer hijo <30,Bajo
5519,Mac,390422738,128,M,9/10/2025,1,true,false,false,>4 horas,Ocasional,false,Primer hijo >=30,Primer hijo >=30,Alto
5361,Richart,306163086,137,M,9/10/2025,1,false,false,false,Ninguna,Nunca,false,Primer hijo <30,No hijos,Alto
5259,Blithe,658127686,146,F,9/10/2025,1,true,true,true,<3 horas,Diario,false,Primer hijo <30,Primer hijo <30,Alto
5828,Dimitri,678434254,6,M,9/10/2025,1,false,false,true,<3 horas,Frecuente,true,No hijos,Primer hijo <30,Alto
5161,Annice,167287062,14,F,9/10/2025,1,true,false,false,3-4 horas,Nunca,false,No hijos,Primer hijo >=30,Moderado
5788,Ware,960384665,127,M,9/10/2025,1,true,true,false,<3 horas,Frecuente,false,Primer hijo <30,Primer hijo >=30,Alto
5017,Johnathon,347040936,46,M,9/10/2025,1,,true,false,>4 horas,Frecuente,false,No hijos,Primer hijo >=30,Alto
5199,Karalynn,463242774,139,F,9/10/2025,1,false,true,false,3-4 horas,Ocasional,false,Primer hijo >=30,Primer hijo <30,Alto
5579,Twyla,124335985,108,F,9/10/2025,1,true,false,true,>4 horas,Ocasional,false,Primer hijo >=30,Primer hijo >=30,Alto
5159,Frederica,959467886,33,F,9/10/2025,1,false,true,true,3-4 horas,Nunca,true,Primer hijo >=30,No hijos,Bajo
5760,Winna,795997717,69,F,9/10/2025,1,false,true,false,<3 horas,Ocasional,false,Primer hijo <30,Primer hijo <30,Bajo
5592,Kitti,223020872,69,F,9/10/2025,1,false,false,false,>4 horas,Nunca,true,Primer hijo <30,No hijos,Alto
5181,Juan,214950806,65,M,9/10/2025,1,true,true,true,<3 horas,Diario,false,Primer hijo >=30,Primer hijo <30,Bajo
5774,Taddeusz,240043784,115,M,9/10/2025,1,false,false,true,3-4 horas,Nunca,false,Primer hijo <30,No hijos,Moderado
5084,Gerty,259658077,143,F,9/10/2025,1,false,true,true,3-4 horas,Ocasional,true,Primer hijo >=30,No hijos,Bajo
5065,Jaclin,209181940,87,F,9/10/2025,1,false,false,false,>4 horas,Nunca,false,No hijos,Primer hijo <30,Bajo
5462,Willabella,562651228,139,F,9/10/2025,1,true,false,true,Ninguna,Frecuente,true,Primer hijo >=30,Primer hijo >=30,Moderado
5552,Arin,939210777,20,M,9/10/2025,1,true,true,false,>4 horas,Nunca,false,Primer hijo <30,Primer hijo <30,Alto
5423,Ramon,141921969,103,M,9/10/2025,1,false,true,false,Ninguna,Diario,false,,No hijos,Moderado
5054,Randall,689920787,54,M,9/10/2025,1,false,true,true,3-4 horas,Nunca,true,Primer hijo <30,No hijos,Bajo
5070,Kriste,160501149,38,F,9/10/2025,1,false,true,true,>4 horas,Ocasional,true,,Primer hijo >=30,Alto
5586,Chantalle,574879240,22,F,9/10/2025,1,false,false,false,>4 horas,Ocasional,false,Primer hijo <30,Primer hijo <30,Alto
5916,Marilyn,599400757,34,F,9/10/2025,1,false,true,false,3-4 horas,Frecuente,false,Primer hijo >=30,Primer hijo >=30,Bajo
5439,Judi,579539935,129,F,9/10/2025,1,true,false,true,Ninguna,Ocasional,false,Primer hijo >=30,Primer hijo >=30,Bajo
5442,Frasier,846011762,50,M,9/10/2025,1,false,false,false,3-4 horas,Ocasional,true,Primer hijo >=30,No hijos,Bajo
5701,Otis,954829374,52,M,9/10/2025,1,false,true,true,,Diario,false,No hijos,No hijos,Moderado
5583,Farah,719054646,139,F,9/10/2025,1,true,true,true,>4 horas,Ocasional,false,No hijos,Primer hijo <30,Alto
5290,Lenna,939552735,74,F,9/10/2025,1,true,false,true,Ninguna,Ocasional,true,Primer hijo <30,Primer hijo >=30,Bajo
5405,Niles,847930232,59,M,9/10/2025,1,true,false,false,Ninguna,Frecuente,true,Primer hijo >=30,Primer hijo >=30,Alto
5241,Petr,950935844,37,M,9/10/2025,1,true,false,true,>4 horas,Ocasional,true,Primer hijo <30,No hijos,Alto
5389,Marlon,168941085,24,M,9/10/2025,1,false,true,false,Ninguna,Frecuente,true,No hijos,Primer hijo >=30,Bajo
5260,Kevin,920941600,86,M,9/10/2025,1,false,false,true,3-4 horas,Ocasional,false,No hijos,Primer hijo >=30,Moderado
5314,Heida,102697241,7,F,9/10/2025,1,true,true,false,,Frecuente,true,No hijos,No hijos,Bajo
5791,Sergei,427693679,94,M,9/10/2025,1,true,false,false,Ninguna,Diario,true,No hijos,Primer hijo <30,Moderado
5815,Elmira,860498132,122,F,9/10/2025,1,true,true,false,<3 horas,Diario,true,Primer hijo <30,Primer hijo >=30,Alto
5898,Quill,768139358,92,M,9/10/2025,1,true,true,true,<3 horas,Diario,true,Primer hijo <30,No hijos,Moderado
5115,Tildy,855210103,119,F,9/10/2025,1,true,true,true,,Frecuente,false,Primer hijo >=30,Primer hijo <30,Alto
5665,Barrett,700226308,29,M,9/10/2025,1,false,false,true,>4 horas,Ocasional,true,No hijos,No hijos,Moderado
5591,Aluino,962688619,9,M,9/10/2025,1,false,false,true,3-4 horas,Frecuente,false,Primer hijo >=30,No hijos,Moderado
5094,Valera,185861301,146,F,9/10/2025,1,true,true,false,<3 horas,Diario,true,Primer hijo >=30,Primer hijo <30,Alto
5132,Gaultiero,882571302,96,M,9/10/2025,1,false,false,false,>4 horas,Nunca,false,Primer hijo >=30,No hijos,Moderado
5535,Briney,556582848,104,F,9/10/2025,1,false,true,false,3-4 horas,Nunca,true,Primer hijo >=30,Primer hijo <30,Moderado
5544,Perice,271069026,76,M,9/10/2025,1,true,true,true,3-4 horas,Diario,true,Primer hijo <30,Primer hijo <30,Moderado
5617,Rasia,290283642,38,F,9/10/2025,1,true,false,false,,Nunca,false,No hijos,Primer hijo >=30,Moderado
5728,Lindsey,572134073,120,F,9/10/2025,1,false,false,true,>4 horas,Frecuente,true,No hijos,No hijos,Alto
5889,Dill,758562506,66,M,9/10/2025,1,true,false,false,<3 horas,Nunca,false,Primer hijo <30,Primer hijo >=30,Moderado
5231,Rebekkah,834844926,107,F,9/10/2025,1,true,true,false,<3 horas,Nunca,true,Primer hijo <30,Primer hijo >=30,Bajo
5608,Cristian,422263120,146,M,9/10/2025,1,false,false,true,3-4 horas,Frecuente,false,Primer hijo <30,Primer hijo <30,Bajo
5292,Fey,989646087,36,F,9/10/2025,1,true,true,false,3-4 horas,Diario,false,No hijos,Primer hijo <30,Bajo
5847,Everett,952884651,17,M,9/10/2025,1,true,true,false,,Diario,true,Primer hijo >=30,Primer hijo >=30,Alto
5828,Rhody,670955498,79,F,9/10/2025,1,true,true,false,Ninguna,Frecuente,false,No hijos,Primer hijo >=30,Bajo
5230,Claresta,826322420,96,F,9/10/2025,1,true,false,false,3-4 horas,Nunca,false,No hijos,Primer hijo <30,Bajo
5996,Ninetta,126499137,17,F,9/10/2025,1,false,false,false,<3 horas,Ocasional,false,No hijos,Primer hijo >=30,Bajo
5528,Martha,214052837,,F,9/10/2025,1,true,false,true,<3 horas,Nunca,false,Primer hijo >=30,Primer hijo >=30,Moderado
5058,Byram,664337834,59,M,9/10/2025,1,false,false,true,<3 horas,Diario,false,Primer hijo <30,Primer hijo >=30,Bajo
5210,Ganny,927979779,53,M,9/10/2025,1,true,false,false,>4 horas,Nunca,true,Primer hijo >=30,Primer hijo >=30,Bajo
5167,Dalenna,391698073,133,F,9/10/2025,1,true,false,false,3-4 horas,Ocasional,false,Primer hijo <30,Primer hijo >=30,Alto
5780,Deloris,981036315,100,F,9/10/2025,1,false,true,false,>4 horas,Frecuente,false,No hijos,Primer hijo >=30,Bajo
5807,Clara,811203689,82,F,9/10/2025,1,false,true,true,Ninguna,Diario,false,Primer hijo >=30,Primer hijo <30,Alto
5961,Chester,499547149,94,M,9/10/2025,1,false,false,false,3-4 horas,Diario,false,,Primer hijo <30,Alto
5055,Hubie,497246921,,M,9/10/2025,1,true,true,false,<3 horas,Frecuente,false,Primer hijo >=30,Primer hijo >=30,Moderado
5299,Rudolph,815659312,48,M,9/10/2025,1,true,false,true,Ninguna,Ocasional,true,Primer hijo >=30,Primer hijo >=30,Alto
5600,Nikos,658251328,20,M,9/10/2025,1,false,false,false,<3 horas,Frecuente,true,Primer hijo >=30,Primer hijo >=30,Bajo
5623,Deana,388171887,116,F,9/10/2025,1,false,true,true,>4 horas,Nunca,true,Primer hijo >=30,Primer hijo <30,Moderado
5867,Booth,401699931,2,M,9/10/2025,1,false,true,false,Ninguna,Ocasional,false,Primer hijo >=30,Primer hijo >=30,Moderado
5187,Ezechiel,798784433,53,M,9/10/2025,1,true,true,false,>4 horas,Frecuente,true,No hijos,No hijos,Alto
5447,Cynthy,848299075,93,F,9/10/2025,1,true,false,false,Ninguna,Ocasional,false,Primer hijo <30,Primer hijo >=30,Alto
5822,Garrett,579810926,79,M,9/10/2025,1,false,false,false,Ninguna,Nunca,true,Primer hijo <30,Primer hijo >=30,Alto
5592,Eduino,650874923,118,M,9/10/2025,1,false,false,false,3-4 horas,Frecuente,true,No hijos,Primer hijo <30,Moderado
5013,Sofie,692935726,72,F,9/10/2025,1,true,false,true,3-4 horas,Diario,true,Primer hijo <30,No hijos,Alto
5379,Talia,101822262,,F,9/10/2025,1,true,false,false,Ninguna,Nunca,false,Primer hijo <30,Primer hijo >=30,Bajo
5661,Adrianna,144209573,112,F,9/10/2025,1,false,true,true,>4 horas,Diario,false,Primer hijo >=30,Primer hijo <30,Alto
5815,Karyl,673116217,16,F,9/10/2025,1,false,false,true,3-4 horas,Ocasional,true,,Primer hijo >=30,Moderado
5268,Roley,327458387,37,M,9/10/2025,1,false,true,false,<3 horas,Ocasional,true,Primer hijo >=30,Primer hijo <30,Bajo
5153,Carny,889134463,73,M,9/10/2025,1,true,true,true,Ninguna,Ocasional,true,No hijos,Primer hijo <30,Alto
5651,Bevin,694379806,31,M,9/10/2025,1,true,false,true,3-4 horas,Frecuente,false,Primer hijo >=30,Primer hijo >=30,Moderado
5581,Saunders,286340122,100,M,9/10/2025,1,false,false,true,Ninguna,Ocasional,false,Primer hijo <30,Primer hijo >=30,Bajo
5728,Gerrie,935538982,31,F,9/10/2025,1,false,true,false,>4 horas,Nunca,true,No hijos,Primer hijo <30,Bajo
5281,Hakeem,135267307,7,M,9/10/2025,1,false,true,false,<3 horas,Nunca,true,No hijos,Primer hijo <30,Alto
5724,Sheena,316080524,92,F,9/10/2025,1,false,true,true,Ninguna,Frecuente,true,Primer hijo <30,Primer hijo <30,Bajo
5755,Ketty,538966398,68,F,9/10/2025,1,false,true,true,Ninguna,Frecuente,true,Primer hijo >=30,Primer hijo >=30,Alto
5496,Charla,674090387,,F,9/10/2025,1,false,false,true,>4 horas,Ocasional,true,Primer hijo <30,Primer hijo <30,Bajo
5454,Raeann,168242997,107,F,9/10/2025,1,true,true,false,3-4 horas,Diario,true,Primer hijo >=30,Primer hijo <30,Bajo
5562,Llewellyn,751615742,,M,9/10/2025,1,true,false,false,<3 horas,Frecuente,false,No hijos,No hijos,Moderado
5933,Denver,584352622,148,M,9/10/2025,1,false,true,true,3-4 horas,Nunca,true,No hijos,Primer hijo >=30,Moderado
5320,Justen,198060998,135,M,9/10/2025,1,false,false,false,Ninguna,Diario,true,No hijos,No hijos,Alto
5638,Chickie,156883578,71,M,9/10/2025,1,false,true,false,3-4 horas,Diario,true,Primer hijo <30,Primer hijo >=30,Bajo
5755,Nikolia,969907644,97,F,9/10/2025,1,false,true,true,,Diario,false,Primer hijo <30,No hijos,Moderado
5364,Torrey,395620519,69,M,9/10/2025,1,true,false,false,>4 horas,Diario,true,Primer hijo <30,No hijos,Bajo
5365,Bartholomeus,576894933,59,M,9/10/2025,1,false,true,false,<3 horas,Frecuente,false,No hijos,Primer hijo >=30,Moderado
5818,Fifine,209352756,99,F,9/10/2025,1,true,false,true,3-4 horas,Frecuente,false,Primer hijo >=30,No hijos,Moderado
5901,Angelle,910042975,131,F,9/10/2025,1,true,true,true,3-4 horas,Nunca,false,Primer hijo >=30,No hijos,Bajo
5555,Kit,255730938,14,F,9/10/2025,1,true,true,false,<3 horas,Nunca,false,Primer hijo >=30,Primer hijo <30,Bajo
5913,Nissie,112135329,47,F,9/10/2025,1,false,true,false,<3 horas,Nunca,true,Primer hijo <30,Primer hijo >=30,Alto
5144,Price,824345553,31,M,9/10/2025,1,true,true,false,>4 horas,Ocasional,true,No hijos,No hijos,Alto
5268,Elna,273753233,134,F,9/10/2025,1,true,true,false,>4 horas,Nunca,true,Primer hijo <30,No hijos,Moderado
5148,Sven,588420775,82,M,9/10/2025,1,true,false,false,3-4 horas,Nunca,true,Primer hijo >=30,Primer hijo <30,Alto
5073,Vikki,204632892,127,F,9/10/2025,1,true,true,true,Ninguna,Nunca,true,Primer hijo >=30,Primer hijo >=30,Alto
5369,Janaye,956567270,118,F,9/10/2025,1,false,true,false,3-4 horas,Nunca,true,Primer hijo <30,No hijos,Bajo
5235,Pren,246947168,46,M,9/10/2025,1,true,true,false,Ninguna,Nunca,false,No hijos,Primer hijo <30,Alto
5375,Glen,654663698,58,M,9/10/2025,1,false,false,false,3-4 horas,Diario,false,No hijos,Primer hijo >=30,Bajo
