id_paciente,nombre,rut,edad,sexo,fecha_registro,id_medico,FamiliarPrimerGradoCC,FamiliarSegundoGradoCC,DiagnosticoPrevioCancer,Ejercicio,Alcohol,Mamografia,Menstruacion,PrimerHijo,Riesgo
106,Sibel,164433347,18,F,9/10/2025,1,true,false,true,,Diario,false,Primer hijo >=30,No hijos,Bajo
107,Gert,146339681,101,F,9/10/2025,1,true,false,false,Ninguna,Ocasional,true,Primer hijo >=30,Primer hijo <30,Alto
108,Karrie,290262256,84,F,9/10/2025,1,true,false,false,Ninguna,Frecuente,false,Primer hijo >=30,Primer hijo <30,Alto
109,Dean,954955902,3,M,9/10/2025,1,true,false,false,Ninguna,Ocasional,true,Primer hijo >=30,Primer hijo <30,Bajo
110,Archibaldo,927008767,60,M,9/10/2025,1,true,false,false,3-4 horas,Nunca,true,No hijos,No hijos,Alto
111,Hannah,723492483,77,F,9/10/2025,1,false,true,true,<3 horas,Ocasional,true,No hijos,Primer hijo <30,Moderado
112,Rik,376829365,150,M,9/10/2025,1,true,false,true,Ninguna,Ocasional,false,No hijos,Primer hijo <30,Moderado
113,Cate,448516417,33,F,9/10/2025,1,true,true,true,,Frecuente,true,Primer hijo <30,Primer hijo >=30,Alto
114,Geoffrey,832918282,49,M,9/10/2025,1,true,false,true,>4 horas,Diario,false,Primer hijo <30,No hijos,Moderado
115,Elizabet,735593958,140,F,9/10/2025,1,false,false,false,,Ocasional,true,Primer hijo <30,No hijos,Bajo
116,Renie,620226047,145,F,9/10/2025,1,false,true,true,<3 horas,Diario,false,,No hijos,Moderado
117,Renae,455561184,32,F,9/10/2025,1,false,false,true,3-4 horas,Ocasional,true,Primer hijo <30,Primer hijo <30,Alto
118,Ingaborg,908289181,70,F,9/10/2025,1,true,true,false,<3 horas,Ocasional,false,No hijos,Primer hijo <30,Moderado
119,Harv,743394903,35,M,9/10/2025,1,true,false,false,3-4 horas,Nunca,false,Primer hijo <30,No hijos,Alto
120,Iona,337086149,35,F,9/10/2025,1,false,true,true,Ninguna,Nunca,false,Primer hijo >=30,Primer hijo >=30,Alto
121,Baxter,848248693,109,M,9/10/2025,1,true,false,false,3-4 horas,Frecuente,false,Primer hijo >=30,No hijos,Moderado
122,Sascha,626251449,26,M,9/10/2025,1,true,true,false,<3 horas,Ocasional,false,Primer hijo >=30,Primer hijo <30,Alto
123,Eve,191173975,40,F,9/10/2025,1,false,true,true,3-4 horas,Ocasional,true,Primer hijo >=30,Primer hijo >=30,Bajo
124,Wain,922148036,81,M,9/10/2025,1,true,false,true,3-4 horas,Frecuente,true,Primer hijo <30,No hijos,Alto
125,Morlee,163306598,98,M,9/10/2025,1,false,false,false,>4 horas,Diario,false,Primer hijo >=30,Primer hijo >=30,Alto
126,Rozanne,689569832,3,F,9/10/2025,1,true,false,true,<3 horas,Frecuente,true,No hijos,Primer hijo >=30,Moderado
127,Julietta,430481937,89,F,9/10/2025,1,false,true,true,3-4 horas,Frecuente,true,No hijos,No hijos,Moderado
128,Christos,161151547,144,M,9/10/2025,1,true,true,true,>4 horas,Ocasional,false,Primer hijo <30,No hijos,Alto
129,Sanderson,517862659,103,M,9/10/2025,1,true,false,false,Ninguna,Nunca,false,No hijos,No hijos,Alto
130,Rinaldo,465670745,131,M,9/10/2025,1,true,true,false,,Diario,false,No hijos,Primer hijo <30,Bajo
131,Inge,921273263,20,F,9/10/2025,1,true,false,false,Ninguna,Ocasional,false,Primer hijo <30,Primer hijo >=30,Alto
132,Susanne,622493957,51,F,9/10/2025,1,true,false,true,Ninguna,Ocasional,true,Primer hijo <30,Primer hijo >=30,Moderado
133,Jewell,484351860,138,F,9/10/2025,1,true,false,true,,Frecuente,true,No hijos,No hijos,Alto
134,Helenka,603085015,136,F,9/10/2025,1,true,false,false,Ninguna,Ocasional,false,Primer hijo <30,No hijos,Alto
135,Celina,959269835,113,F,9/10/2025,1,true,false,true,Ninguna,Frecuente,false,No hijos,Primer hijo >=30,Moderado
136,Pegeen,434536911,107,F,9/10/2025,1,false,false,false,3-4 horas,Diario,false,No hijos,No hijos,Bajo
137,Waneta,846744410,133,F,9/10/2025,1,true,false,false,Ninguna,Nunca,true,Primer hijo >=30,Primer hijo >=30,Alto
138,Temp,536123618,88,M,9/10/2025,1,true,false,false,Ninguna,Frecuente,false,Primer hijo <30,Primer hijo >=30,Bajo
139,Bart,636122934,5,M,9/10/2025,1,true,true,true,>4 horas,Nunca,true,Primer hijo <30,Primer hijo <30,Moderado
140,Byrle,461813962,49,M,9/10/2025,1,false,false,true,<3 horas,Diario,true,Primer hijo >=30,Primer hijo <30,Alto
141,Karie,160424868,,F,9/10/2025,1,true,false,true,<3 horas,Ocasional,true,Primer hijo <30,No hijos,Bajo
142,Chandra,762779853,129,F,9/10/2025,1,true,false,false,Ninguna,Ocasional,true,No hijos,Primer hijo <30,Alto
143,Redford,107004361,25,M,9/10/2025,1,false,true,true,3-4 horas,Diario,false,Primer hijo >=30,Primer hijo <30,Bajo
144,Garvy,622135324,136,M,9/10/2025,1,true,false,true,<3 horas,Ocasional,false,Primer hijo <30,Primer hijo <30,Moderado
145,Benedikta,305609319,64,F,9/10/2025,1,true,false,false,3-4 horas,Diario,false,Primer hijo <30,Primer hijo >=30,Bajo
146,Beulah,160597196,62,F,9/10/2025,1,false,true,true,>4 horas,Ocasional,false,Primer hijo >=30,Primer hijo >=30,Alto
147,Katee,662595266,99,F,9/10/2025,1,false,true,false,,Frecuente,true,No hijos,No hijos,Moderado
148,Boothe,250393920,18,M,9/10/2025,1,false,true,true,Ninguna,Diario,false,No hijos,No hijos,Alto
149,Kris,464033746,9,M,9/10/2025,1,true,false,false,<3 horas,Diario,false,Primer hijo <30,Primer hijo <30,Alto
150,Corry,698709016,118,F,9/10/2025,1,false,true,true,<3 horas,Nunca,true,Primer hijo <30,Primer hijo <30,Moderado
151,Giulio,400368935,18,M,9/10/2025,1,true,true,false,3-4 horas,Nunca,true,Primer hijo >=30,Primer hijo <30,Bajo
152,Cloris,405030283,142,F,9/10/2025,1,true,false,true,>4 horas,Frecuente,true,Primer hijo >=30,Primer hijo >=30,Moderado
153,Dolly,454051683,9,F,9/10/2025,1,true,false,true,3-4 horas,Nunca,false,,Primer hijo <30,Bajo
154,Max,348847275,86,M,9/10/2025,1,true,true,true,>4 horas,Diario,false,No hijos,Primer hijo >=30,Moderado
155,Chadd,406818818,136,M,9/10/2025,1,false,true,true,Ninguna,Nunca,false,Primer hijo <30,Primer hijo <30,Moderado
156,Shirleen,390065563,131,F,9/10/2025,1,false,true,false,,Diario,false,Primer hijo >=30,Primer hijo >=30,Alto
157,De witt,743613809,71,M,9/10/2025,1,true,false,true,Ninguna,Ocasional,true,No hijos,No hijos,Alto
158,Alden,416333401,73,M,9/10/2025,1,true,false,true,<3 horas,Ocasional,false,Primer hijo <30,Primer hijo <30,Moderado
159,Ardeen,288919061,36,F,9/10/2025,1,true,false,true,<3 horas,Nunca,false,No hijos,Primer hijo <30,Moderado
160,Delmore,301392756,35,M,9/10/2025,1,true,true,true,<3 horas,Ocasional,true,Primer hijo >=30,Primer hijo >=30,Alto
161,Luisa,695083595,118,F,9/10/2025,1,true,false,true,<3 horas,Ocasional,false,Primer hijo >=30,Primer hijo <30,Alto
162,Jenna,992842098,14,F,9/10/2025,1,false,true,true,>4 horas,Frecuente,false,Primer hijo <30,Primer hijo <30,Bajo
163,Alexander,624681252,59,M,9/10/2025,1,false,false,false,>4 horas,Diario,true,No hijos,No hijos,Moderado
164,Mela,559431950,149,F,9/10/2025,1,true,false,true,Ninguna,Diario,true,Primer hijo <30,Primer hijo >=30,Alto
165,Ludwig,158349909,75,M,9/10/2025,1,false,true,true,,Ocasional,true,Primer hijo <30,Primer hijo >=30,Moderado
166,Haleigh,808634788,29,F,9/10/2025,1,false,true,false,>4 horas,Frecuente,true,Primer hijo <30,Primer hijo <30,Moderado
167,Sullivan,874782246,104,M,9/10/2025,1,true,false,false,<3 horas,Nunca,false,Primer hijo >=30,Primer hijo <30,Bajo
168,Yovonnda,972193689,18,F,9/10/2025,1,true,false,false,Ninguna,Nunca,true,No hijos,No hijos,Moderado
169,Tabor,977220934,3,M,9/10/2025,1,true,false,false,3-4 horas,Nunca,false,,Primer hijo <30,Alto
170,Llewellyn,418290481,141,M,9/10/2025,1,false,true,false,<3 horas,Ocasional,true,No hijos,Primer hijo >=30,Moderado
171,Latisha,684163286,70,F,9/10/2025,1,false,true,false,>4 horas,Ocasional,false,Primer hijo <30,No hijos,Bajo
172,Dalli,733058623,99,M,9/10/2025,1,false,false,true,>4 horas,Ocasional,true,No hijos,Primer hijo >=30,Alto
173,Jacklyn,470209530,69,F,9/10/2025,1,true,true,true,<3 horas,Ocasional,true,No hijos,No hijos,Moderado
174,Ruben,680524083,69,M,9/10/2025,1,true,false,true,<3 horas,Frecuente,true,Primer hijo <30,Primer hijo <30,Moderado
175,Melina,226319687,1,F,9/10/2025,1,true,false,true,Ninguna,Frecuente,false,Primer hijo <30,Primer hijo >=30,Alto
176,Johanna,295972885,127,F,9/10/2025,1,true,true,false,,Diario,false,No hijos,No hijos,Bajo
177,Addi,498425882,2,F,9/10/2025,1,true,true,true,3-4 horas,Nunca,false,No hijos,Primer hijo <30,Alto
178,Royce,252356239,138,M,9/10/2025,1,false,true,true,<3 horas,Ocasional,false,No hijos,Primer hijo <30,Bajo
179,Homere,704036288,9,M,9/10/2025,1,true,true,true,>4 horas,Frecuente,false,Primer hijo <30,Primer hijo >=30,Moderado
180,Philomena,493576660,65,F,9/10/2025,1,false,false,true,Ninguna,Ocasional,true,No hijos,No hijos,Moderado
181,Cassandry,787597627,101,F,9/10/2025,1,false,false,true,>4 horas,Diario,false,Primer hijo <30,Primer hijo >=30,Bajo
182,Danie,275566173,7,M,9/10/2025,1,true,false,true,<3 horas,Frecuente,false,,Primer hijo >=30,Moderado
183,Robinia,258386633,142,F,9/10/2025,1,true,true,false,3-4 horas,Frecuente,false,Primer hijo >=30,Primer hijo <30,Moderado
184,Jorge,178895938,141,M,9/10/2025,1,true,true,true,Ninguna,Ocasional,false,Primer hijo <30,No hijos,Bajo
185,Kathrine,995392698,61,F,9/10/2025,1,true,false,false,Ninguna,Frecuente,false,Primer hijo >=30,Primer hijo >=30,Bajo
186,Lynn,695417060,50,F,9/10/2025,1,false,true,true,Ninguna,Ocasional,false,Primer hijo >=30,Primer hijo <30,Moderado
187,Mikel,452445196,122,M,9/10/2025,1,false,false,true,,Diario,true,No hijos,No hijos,Alto
188,Reggis,892361509,4,M,9/10/2025,1,true,false,false,Ninguna,Frecuente,false,No hijos,Primer hijo <30,Moderado
189,Alec,594068153,112,M,9/10/2025,1,false,false,true,3-4 horas,Frecuente,true,Primer hijo <30,Primer hijo <30,Moderado
190,Vanya,215146052,135,F,9/10/2025,1,true,false,true,3-4 horas,Diario,true,Primer hijo >=30,Primer hijo <30,Alto
191,Wernher,610060898,110,M,9/10/2025,1,true,false,true,3-4 horas,Frecuente,false,No hijos,Primer hijo <30,Bajo
192,Jesse,797351823,49,F,9/10/2025,1,true,true,false,<3 horas,Nunca,true,Primer hijo >=30,No hijos,Alto
193,Tabina,643162604,33,F,9/10/2025,1,false,true,true,Ninguna,Frecuente,true,No hijos,Primer hijo <30,Alto
194,Shanna,453361881,146,F,9/10/2025,1,false,true,true,Ninguna,Nunca,true,Primer hijo <30,No hijos,Alto
195,Rozina,546419430,27,F,9/10/2025,1,false,false,true,<3 horas,Nunca,false,Primer hijo >=30,No hijos,Moderado
196,Charley,558865493,100,M,9/10/2025,1,false,true,true,Ninguna,Frecuente,false,No hijos,No hijos,Bajo
197,Wilt,218954589,112,M,9/10/2025,1,false,false,true,>4 horas,Ocasional,true,Primer hijo >=30,Primer hijo <30,Moderado
198,Derward,812314617,84,M,9/10/2025,1,true,false,true,Ninguna,Ocasional,false,No hijos,No hijos,Alto
199,Christy,286780774,56,F,9/10/2025,1,true,false,true,>4 horas,Ocasional,true,No hijos,Primer hijo <30,Alto
200,Adair,208681352,7,M,9/10/2025,1,true,true,false,<3 horas,Frecuente,false,Primer hijo >=30,Primer hijo <30,Bajo
201,Barclay,228439420,144,M,9/10/2025,1,true,true,false,>4 horas,Ocasional,true,No hijos,No hijos,Alto
202,Mattie,619571566,32,F,9/10/2025,1,true,false,false,Ninguna,Frecuente,false,Primer hijo <30,Primer hijo <30,Bajo
203,Doloritas,285070465,62,F,9/10/2025,1,true,true,false,>4 horas,Ocasional,false,Primer hijo >=30,Primer hijo <30,Alto
204,Katheryn,362442780,40,F,9/10/2025,1,false,true,true,3-4 horas,Frecuente,false,,No hijos,Alto
205,Remington,115485720,95,M,9/10/2025,1,false,true,true,<3 horas,Ocasional,true,Primer hijo >=30,No hijos,Alto
206,Ahmad,617687907,135,M,9/10/2025,1,false,true,false,3-4 horas,Frecuente,true,Primer hijo >=30,No hijos,Alto
207,Alasdair,576039949,,M,9/10/2025,1,false,true,false,>4 horas,Nunca,false,Primer hijo >=30,Primer hijo <30,Moderado
208,Johnathon,184358257,31,M,9/10/2025,1,false,false,false,Ninguna,Diario,true,Primer hijo <30,Primer hijo <30,Alto
209,Rodolph,419927441,34,M,9/10/2025,1,false,true,false,<3 horas,Ocasional,true,No hijos,Primer hijo <30,Alto
210,Graehme,663894210,114,M,9/10/2025,1,true,true,true,<3 horas,Diario,true,Primer hijo <30,Primer hijo <30,Alto
211,Anatol,922167400,30,M,9/10/2025,1,true,false,true,>4 horas,Nunca,false,No hijos,Primer hijo <30,Bajo
212,Ginni,409963499,46,F,9/10/2025,1,false,false,true,>4 horas,Nunca,false,,No hijos,Alto
213,Brynne,766741439,71,F,9/10/2025,1,true,true,false,Ninguna,Ocasional,true,Primer hijo >=30,Primer hijo >=30,Bajo
214,Gavin,527730162,144,M,9/10/2025,1,false,false,true,Ninguna,Nunca,true,,No hijos,Bajo
215,Rob,884373633,15,M,9/10/2025,1,true,false,false,Ninguna,Ocasional,true,,Primer hijo <30,Alto
216,Murry,683188345,121,M,9/10/2025,1,true,false,true,3-4 horas,Diario,false,Primer hijo <30,Primer hijo >=30,Bajo
217,Ingelbert,999810510,135,M,9/10/2025,1,true,true,true,,Nunca,true,Primer hijo >=30,Primer hijo >=30,Bajo
218,Nellie,350597600,147,F,9/10/2025,1,false,true,false,3-4 horas,Diario,false,,Primer hijo >=30,Moderado
219,Blondelle,838384332,81,F,9/10/2025,1,true,true,true,<3 horas,Ocasional,true,No hijos,Primer hijo >=30,Bajo
