id_paciente,nombre,rut,edad,sexo,fecha_registro,id_medico,FamiliarPrimerGradoCC,FamiliarSegundoGradoCC,DiagnosticoPrevioCancer,Ejercicio,Alcohol,Mamografia,Menstruacion,PrimerHijo,Riesgo
8344,Lutero,697291351,58,M,9/10/2025,1,true,false,true,Ninguna,Frecuente,true,Primer hijo >=30,No hijos,Alto
8897,Norry,168910554,106,M,9/10/2025,1,false,false,false,Ninguna,Diario,true,No hijos,Primer hijo <30,Moderado
8095,Jo,377135598,123,F,9/10/2025,1,false,true,true,Ninguna,Diario,false,Primer hijo <30,Primer hijo >=30,Alto
8701,Ardys,287657676,62,F,9/10/2025,1,false,true,true,<3 horas,Diario,true,Primer hijo >=30,No hijos,Alto
8358,Allis,691329058,115,F,9/10/2025,1,true,true,true,>4 horas,Ocasional,false,Primer hijo >=30,Primer hijo <30,Bajo
8024,Ezmeralda,163961453,53,F,9/10/2025,1,false,false,true,Ninguna,Nunca,true,No hijos,No hijos,Bajo
8613,Gwenni,901954715,33,F,9/10/2025,1,true,false,true,3-4 horas,Diario,true,Primer hijo <30,Primer hijo >=30,Bajo
8720,Shelbi,779582062,126,F,9/10/2025,1,true,false,true,>4 horas,Diario,true,No hijos,Primer hijo >=30,Moderado
8905,Alvin,533376286,21,M,9/10/2025,1,false,false,true,Ninguna,Diario,true,Primer hijo >=30,Primer hijo <30,Alto
8921,Gillan,154257583,77,F,9/10/2025,1,true,false,false,>4 horas,Frecuente,false,Primer hijo <30,Primer hijo >=30,Moderado
8174,Aristotle,383827663,110,M,9/10/2025,1,false,true,false,<3 horas,Nunca,false,Primer hijo <30,No hijos,Moderado
8280,Laetitia,129580132,,F,9/10/2025,1,true,true,true,3-4 horas,Nunca,true,Primer hijo <30,Primer hijo >=30,Bajo
8473,Gerard,321422711,143,M,9/10/2025,1,false,true,true,<3 horas,Ocasional,false,Primer hijo >=30,Primer hijo >=30,Alto
8237,Joellyn,224249009,42,F,9/10/2025,1,false,true,true,3-4 horas,Nunca,false,No hijos,Primer hijo <30,Alto
8385,Clary,939067435,123,F,9/10/2025,1,true,true,false,3-4 horas,Frecuente,true,No hijos,No hijos,Alto
8660,Emanuel,893169974,24,M,9/10/2025,1,false,true,false,Ninguna,Ocasional,false,Primer hijo >=30,No hijos,Moderado
8085,Sheryl,824966532,130,F,9/10/2025,1,true,false,true,3-4 horas,Frecuente,false,Primer hijo <30,Primer hijo <30,Alto
8829,Dev,492122738,137,M,9/10/2025,1,false,true,true,Ninguna,Ocasional,false,,No hijos,Bajo
8106,Agneta,960297951,,F,9/10/2025,1,false,false,false,3-4 horas,Nunca,false,Primer hijo >=30,Primer hijo <30,Alto
8663,Judith,868028994,79,F,9/10/2025,1,false,false,true,Ninguna,Ocasional,false,Primer hijo >=30,Primer hijo >=30,Bajo
8961,Fee,137501838,52,M,9/10/2025,1,false,false,true,>4 horas,Nunca,true,Primer hijo >=30,Primer hijo >=30,Moderado
8997,Ryun,451311231,120,M,9/10/2025,1,false,false,true,,Diario,true,Primer hijo <30,No hijos,Moderado
8846,Dolph,934619859,118,M,9/10/2025,1,true,false,false,Ninguna,Diario,true,Primer hijo >=30,Primer hijo >=30,Bajo
8116,Margareta,162888374,46,F,9/10/2025,1,true,false,false,>4 horas,Ocasional,false,No hijos,No hijos,Bajo
8720,Lesly,249671600,116,F,9/10/2025,1,false,false,true,3-4 horas,Nunca,true,Primer hijo >=30,Primer hijo <30,Alto
8145,Chelsae,510052320,114,F,9/10/2025,1,false,false,false,>4 horas,Ocasional,false,No hijos,Primer hijo >=30,Bajo
8427,Melisa,901098815,128,F,9/10/2025,1,false,false,false,>4 horas,Nunca,false,,No hijos,Alto
8032,Jamima,929479875,139,F,9/10/2025,1,true,false,true,3-4 horas,Nunca,false,,Primer hijo >=30,Moderado
8659,Iorgo,444380846,126,M,9/10/2025,1,false,false,false,Ninguna,Frecuente,false,Primer hijo >=30,Primer hijo <30,Alto
8944,Cordy,102620083,49,M,9/10/2025,1,true,false,true,<3 horas,Ocasional,false,Primer hijo >=30,No hijos,Bajo
8416,Archibald,779100329,149,M,9/10/2025,1,true,false,true,Ninguna,Frecuente,true,Primer hijo <30,No hijos,Moderado
8920,Mel,103343930,26,F,9/10/2025,1,true,false,false,3-4 horas,Diario,false,No hijos,Primer hijo <30,Moderado
8827,Shandy,165062474,137,F,9/10/2025,1,false,true,true,3-4 horas,Frecuente,false,No hijos,No hijos,Alto
8805,Anya,916248386,90,F,9/10/2025,1,true,false,false,3-4 horas,Nunca,true,Primer hijo <30,Primer hijo <30,Alto
8079,Ulrich,857352943,7,M,9/10/2025,1,false,true,true,>4 horas,Nunca,true,Primer hijo <30,No hijos,Bajo
8898,Lucila,543341406,57,F,9/10/2025,1,false,false,false,<3 horas,Frecuente,true,No hijos,Primer hijo >=30,Moderado
8606,Renato,992976187,88,M,9/10/2025,1,true,true,true,Ninguna,Ocasional,false,Primer hijo <30,Primer hijo >=30,Moderado
8217,Dayle,961859890,56,F,9/10/2025,1,true,true,true,>4 horas,Ocasional,true,Primer hijo >=30,Primer hijo >=30,Moderado
8926,Julienne,179877742,86,F,9/10/2025,1,true,false,false,<3 horas,Ocasional,false,Primer hijo <30,No hijos,Bajo
8170,Durante,252030893,45,M,9/10/2025,1,true,true,false,Ninguna,Frecuente,true,Primer hijo <30,Primer hijo <30,Bajo
8391,Kiley,735942691,34,F,9/10/2025,1,false,true,false,<3 horas,Ocasional,true,Primer hijo <30,Primer hijo <30,Alto
8875,Joann,370377653,6,F,9/10/2025,1,true,true,true,Ninguna,Frecuente,true,Primer hijo <30,No hijos,Bajo
8654,Matthew,841475499,85,M,9/10/2025,1,false,true,true,>4 horas,Frecuente,true,Primer hijo <30,Primer hijo <30,Bajo
8844,Concettina,491573631,80,F,9/10/2025,1,false,true,false,3-4 horas,Diario,true,Primer hijo <30,Primer hijo <30,Bajo
8879,Aurore,861060995,17,F,9/10/2025,1,true,false,false,Ninguna,Nunca,false,Primer hijo <30,No hijos,Alto
8771,Noella,443292030,144,F,9/10/2025,1,false,false,true,<3 horas,Frecuente,false,Primer hijo <30,Primer hijo >=30,Bajo
8751,Howie,898277217,21,M,9/10/2025,1,true,true,true,3-4 horas,Frecuente,true,Primer hijo <30,Primer hijo <30,Moderado
8466,Alfred,797593537,110,M,9/10/2025,1,false,true,false,>4 horas,Diario,true,Primer hijo <30,Primer hijo >=30,Moderado
8155,Jamaal,395189023,7,M,9/10/2025,1,false,true,false,3-4 horas,Nunca,true,Primer hijo <30,Primer hijo >=30,Bajo
8430,Cindee,772707347,108,F,9/10/2025,1,true,false,true,3-4 horas,Diario,true,No hijos,Primer hijo <30,Bajo
8725,Blanca,809983980,34,F,9/10/2025,1,true,true,false,3-4 horas,Frecuente,true,Primer hijo <30,Primer hijo >=30,Bajo
8514,Arlene,941683562,121,F,9/10/2025,1,true,false,false,<3 horas,Ocasional,true,Primer hijo >=30,Primer hijo <30,Alto
8796,Babita,756300752,90,F,9/10/2025,1,false,false,false,Ninguna,Ocasional,false,Primer hijo >=30,Primer hijo >=30,Bajo
8737,Aguistin,385311240,132,M,9/10/2025,1,false,false,false,3-4 horas,Frecuente,true,Primer hijo >=30,Primer hijo <30,Bajo
8349,Haze,729299928,139,M,9/10/2025,1,false,false,true,3-4 horas,Ocasional,false,No hijos,Primer hijo >=30,Moderado
8614,Lucais,558209652,49,M,9/10/2025,1,false,false,true,>4 horas,Ocasional,true,Primer hijo >=30,Primer hijo <30,Bajo
8274,Bettye,666950310,,F,9/10/2025,1,true,false,true,>4 horas,Nunca,false,Primer hijo <30,Primer hijo <30,Moderado
8132,Vassili,597037277,98,M,9/10/2025,1,true,true,true,3-4 horas,Ocasional,true,Primer hijo <30,No hijos,Moderado
8941,Man,859523422,35,M,9/10/2025,1,false,true,true,Ninguna,Frecuente,true,Primer hijo >=30,No hijos,Moderado
8334,Bjorn,344481822,13,M,9/10/2025,1,true,true,false,<3 horas,Nunca,true,Primer hijo <30,Primer hijo <30,Alto
8426,Egan,643164841,57,M,9/10/2025,1,true,false,false,3-4 horas,Nunca,true,Primer hijo <30,No hijos,Moderado
8606,Travers,225930820,,M,9/10/2025,1,false,true,true,<3 horas,Frecuente,true,Primer hijo <30,Primer hijo <30,Alto
8711,Isa,555630415,2,M,9/10/2025,1,true,false,true,,Ocasional,false,Primer hijo >=30,Primer hijo <30,Bajo
8632,Pauletta,437894039,111,F,9/10/2025,1,false,true,false,<3 horas,Ocasional,true,Primer hijo >=30,No hijos,Alto
8228,Clayton,349591917,133,M,9/10/2025,1,true,true,false,Ninguna,Frecuente,false,,Primer hijo >=30,Moderado
8021,Lindi,371433350,100,F,9/10/2025,1,true,false,true,Ninguna,Ocasional,true,Primer hijo >=30,No hijos,Bajo
8280,Lucius,639478015,60,M,9/10/2025,1,false,true,false,<3 horas,Ocasional,true,,No hijos,Alto
8867,Boniface,369275135,26,M,9/10/2025,1,true,true,true,3-4 horas,Nunca,true,No hijos,Primer hijo >=30,Alto
8962,Buiron,563930393,95,M,9/10/2025,1,,true,false,3-4 horas,Diario,true,Primer hijo <30,Primer hijo <30,Moderado
8988,Cobby,813927433,148,M,9/10/2025,1,false,false,true,3-4 horas,Frecuente,true,Primer hijo >=30,Primer hijo <30,Alto
8203,Wolfy,757369349,27,M,9/10/2025,1,true,true,true,>4 horas,Frecuente,true,No hijos,Primer hijo >=30,Alto
8264,Angel,490494299,47,M,9/10/2025,1,true,true,false,3-4 horas,Diario,true,Primer hijo <30,No hijos,Alto
8599,Curtis,811182194,141,M,9/10/2025,1,true,false,true,>4 horas,Diario,false,No hijos,Primer hijo <30,Alto
8740,Issie,858741017,110,F,9/10/2025,1,true,false,true,>4 horas,Diario,true,Primer hijo >=30,Primer hijo <30,Moderado
8178,Tod,408393739,,M,9/10/2025,1,false,true,false,>4 horas,Ocasional,false,Primer hijo <30,Primer hijo <30,Moderado
8161,Abel,606572891,63,M,9/10/2025,1,true,false,true,Ninguna,Ocasional,false,No hijos,No hijos,Alto
8317,Hans,773824116,9,M,9/10/2025,1,false,true,false,>4 horas,Frecuente,false,Primer hijo <30,No hijos,Moderado
8420,Merrick,778371362,109,M,9/10/2025,1,false,true,false,<3 horas,Diario,true,Primer hijo >=30,Primer hijo >=30,Bajo
8525,Fidelia,207263451,95,F,9/10/2025,1,false,false,false,,Diario,false,No hijos,Primer hijo >=30,Bajo
8135,Rosabella,492431223,14,F,9/10/2025,1,false,false,true,>4 horas,Frecuente,true,Primer hijo <30,Primer hijo >=30,Alto
8894,Milton,418623208,19,M,9/10/2025,1,true,true,true,>4 horas,Diario,false,Primer hijo >=30,No hijos,Alto
8622,Isidora,869119034,32,F,9/10/2025,1,false,true,false,Ninguna,Nunca,false,No hijos,Primer hijo >=30,Moderado
8482,Art,268997399,,M,9/10/2025,1,false,false,true,<3 horas,Ocasional,false,No hijos,Primer hijo <30,Bajo
8671,Delia,856095313,87,F,9/10/2025,1,,true,false,3-4 horas,Frecuente,false,No hijos,Primer hijo >=30,Moderado
8114,Darya,364087236,124,F,9/10/2025,1,false,true,false,3-4 horas,Ocasional,true,Primer hijo >=30,No hijos,Moderado
8005,Sharai,632568952,68,F,9/10/2025,1,true,true,true,<3 horas,Frecuente,false,No hijos,No hijos,Moderado
8429,Dominica,209099373,71,F,9/10/2025,1,true,false,false,Ninguna,Ocasional,false,Primer hijo <30,Primer hijo <30,Bajo
8090,Rafaellle,174027799,37,M,9/10/2025,1,true,false,false,3-4 horas,Diario,true,Primer hijo <30,No hijos,Bajo
8116,Thaddeus,807704159,64,M,9/10/2025,1,true,false,true,3-4 horas,Ocasional,false,Primer hijo >=30,Primer hijo <30,Bajo
8961,Arnold,739179606,39,M,9/10/2025,1,false,false,false,<3 horas,Nunca,false,Primer hijo >=30,No hijos,Moderado
8604,Pierson,980785700,46,M,9/10/2025,1,false,true,true,Ninguna,Nunca,true,Primer hijo <30,Primer hijo >=30,Moderado
8658,Sapphire,810152387,4,F,9/10/2025,1,false,false,true,Ninguna,Diario,false,Primer hijo <30,Primer hijo <30,Alto
8376,Berton,118051170,10,M,9/10/2025,1,false,false,false,>4 horas,Diario,false,Primer hijo >=30,No hijos,Moderado
8805,Corrie,758151091,55,M,9/10/2025,1,,true,false,<3 horas,Ocasional,true,Primer hijo <30,No hijos,Bajo
8553,Nora,539110507,148,F,9/10/2025,1,,false,false,>4 horas,Frecuente,false,Primer hijo >=30,Primer hijo <30,Alto
8456,Edyth,604775719,81,F,9/10/2025,1,false,false,true,>4 horas,Frecuente,false,No hijos,Primer hijo >=30,Alto
8753,Mellisa,242535694,10,F,9/10/2025,1,true,false,true,<3 horas,Diario,false,Primer hijo >=30,No hijos,Moderado
8009,Hadrian,244180136,,M,9/10/2025,1,false,true,false,>4 horas,Nunca,true,Primer hijo <30,Primer hijo >=30,Alto
8850,Jae,787591813,141,M,9/10/2025,1,false,true,true,<3 horas,Diario,true,Primer hijo >=30,Primer hijo <30,Moderado
8327,Nelie,505618168,38,F,9/10/2025,1,false,false,true,3-4 horas,Ocasional,true,No hijos,Primer hijo <30,Bajo
8352,Beverlie,247865006,111,F,9/10/2025,1,true,false,true,3-4 horas,Diario,true,Primer hijo <30,No hijos,Bajo
8577,Datha,385335434,82,F,9/10/2025,1,false,true,true,>4 horas,Diario,true,No hijos,Primer hijo <30,Alto
8935,Bride,140340588,10,F,9/10/2025,1,true,true,false,Ninguna,Ocasional,false,Primer hijo >=30,Primer hijo >=30,Alto
8127,Jami,251577839,122,F,9/10/2025,1,true,false,false,>4 horas,Nunca,false,Primer hijo >=30,No hijos,Moderado
8740,Gaven,466281150,35,M,9/10/2025,1,true,true,true,Ninguna,Nunca,true,No hijos,Primer hijo <30,Alto
8086,Veda,568507247,70,F,9/10/2025,1,true,true,true,<3 horas,Nunca,false,Primer hijo >=30,Primer hijo >=30,Moderado
8546,Antonius,721509195,114,M,9/10/2025,1,true,true,false,Ninguna,Ocasional,true,Primer hijo <30,Primer hijo >=30,Moderado
8505,Grace,124085676,144,F,9/10/2025,1,false,true,false,3-4 horas,Diario,false,Primer hijo <30,No hijos,Moderado
8374,Cybil,570444226,22,F,9/10/2025,1,true,false,false,3-4 horas,Ocasional,false,Primer hijo <30,Primer hijo >=30,Moderado
8699,Laney,698358043,61,M,9/10/2025,1,,false,false,Ninguna,Ocasional,true,No hijos,Primer hijo >=30,Bajo
8831,Sherry,385822770,77,F,9/10/2025,1,true,true,false,Ninguna,Diario,false,Primer hijo >=30,Primer hijo <30,Bajo
8514,Farrell,360745533,107,M,9/10/2025,1,false,true,false,<3 horas,Nunca,true,Primer hijo <30,No hijos,Bajo
8515,Dino,173335809,23,M,9/10/2025,1,true,false,true,Ninguna,Ocasional,false,Primer hijo <30,No hijos,Moderado
8632,Carolynn,235444904,108,F,9/10/2025,1,true,false,false,>4 horas,Frecuente,false,Primer hijo <30,No hijos,Bajo
8275,Cicily,649021924,75,F,9/10/2025,1,,true,true,3-4 horas,Nunca,false,Primer hijo >=30,Primer hijo <30,Alto
8223,Bear,689813818,150,M,9/10/2025,1,false,false,false,<3 horas,Frecuente,false,Primer hijo <30,No hijos,Alto
8804,Mollee,372438801,148,F,9/10/2025,1,true,true,true,>4 horas,Diario,false,Primer hijo <30,No hijos,Bajo
8740,Mady,164597020,120,F,9/10/2025,1,false,true,false,<3 horas,Nunca,false,Primer hijo <30,Primer hijo >=30,Alto
8136,Milly,955325732,103,F,9/10/2025,1,true,true,false,Ninguna,Nunca,false,Primer hijo <30,No hijos,Moderado
8061,Toby,234845527,36,M,9/10/2025,1,true,true,false,<3 horas,Ocasional,false,Primer hijo <30,Primer hijo <30,Bajo
8252,Gerald,879580674,46,M,9/10/2025,1,true,false,true,3-4 horas,Diario,true,Primer hijo <30,Primer hijo >=30,Alto
8573,Ignaz,118495698,38,M,9/10/2025,1,true,true,false,3-4 horas,Nunca,false,,Primer hijo >=30,Alto
8810,Dore,339733205,94,M,9/10/2025,1,true,false,false,<3 horas,Ocasional,false,No hijos,No hijos,Alto
8843,Cedric,932838256,,M,9/10/2025,1,false,false,true,3-4 horas,Diario,true,Primer hijo >=30,No hijos,Alto
8412,Spense,369982398,,M,9/10/2025,1,true,true,true,<3 horas,Ocasional,true,Primer hijo <30,No hijos,Alto
8768,Izabel,259754601,38,F,9/10/2025,1,true,false,true,<3 horas,Diario,false,Primer hijo >=30,No hijos,Moderado
8519,Benedikt,638988625,44,M,9/10/2025,1,false,true,false,Ninguna,Frecuente,false,Primer hijo >=30,No hijos,Moderado
8165,Bent,255648274,37,M,9/10/2025,1,,false,true,Ninguna,Nunca,true,,Primer hijo <30,Alto
8358,Bernadene,470129900,113,F,9/10/2025,1,,false,false,>4 horas,Nunca,false,Primer hijo >=30,No hijos,Moderado
8503,Ansell,409994215,,M,9/10/2025,1,false,false,false,>4 horas,Nunca,true,Primer hijo <30,Primer hijo >=30,Alto
8269,Diego,587383693,17,M,9/10/2025,1,false,false,true,<3 horas,Nunca,false,Primer hijo >=30,Primer hijo >=30,Bajo
8739,Riccardo,535483611,65,M,9/10/2025,1,true,true,true,3-4 horas,Nunca,false,No hijos,Primer hijo >=30,Alto
8100,Hamid,113311395,145,M,9/10/2025,1,false,false,false,<3 horas,Frecuente,true,No hijos,No hijos,Alto
8886,Lidia,434970273,138,F,9/10/2025,1,true,true,false,>4 horas,Ocasional,false,No hijos,No hijos,Bajo
8547,Armando,715043761,81,M,9/10/2025,1,false,false,true,<3 horas,Diario,false,No hijos,No hijos,Alto
8043,Chaddie,655981585,93,M,9/10/2025,1,false,false,false,Ninguna,Nunca,false,Primer hijo <30,Primer hijo <30,Moderado
8905,Pete,196302307,30,M,9/10/2025,1,false,false,true,3-4 horas,Diario,false,No hijos,No hijos,Alto
8833,Kristi,281970428,115,F,9/10/2025,1,true,true,true,3-4 horas,Ocasional,true,Primer hijo <30,No hijos,Moderado
8602,Michal,136300778,31,M,9/10/2025,1,false,false,false,3-4 horas,Diario,false,Primer hijo <30,No hijos,Moderado
8397,Justis,478899070,127,M,9/10/2025,1,true,true,true,<3 horas,Nunca,false,Primer hijo <30,Primer hijo >=30,Alto
8970,Kennan,729627438,91,M,9/10/2025,1,true,true,true,>4 horas,Nunca,true,Primer hijo <30,Primer hijo <30,Moderado
8713,Nicolette,431331622,10,F,9/10/2025,1,true,true,false,<3 horas,Nunca,false,Primer hijo <30,No hijos,Alto
8963,Orazio,584163491,12,M,9/10/2025,1,false,false,true,<3 horas,Ocasional,true,Primer hijo <30,Primer hijo >=30,Alto
8512,Francis,480870458,137,M,9/10/2025,1,true,false,false,3-4 horas,Nunca,false,No hijos,Primer hijo >=30,Alto
8633,Rem,120325687,31,M,9/10/2025,1,,true,true,Ninguna,Ocasional,true,Primer hijo >=30,Primer hijo <30,Bajo
8782,Jordana,482171257,80,F,9/10/2025,1,false,true,true,Ninguna,Frecuente,false,,Primer hijo >=30,Alto
8772,Nathanil,694718336,119,M,9/10/2025,1,true,false,true,>4 horas,Frecuente,false,Primer hijo >=30,Primer hijo >=30,Alto
8779,Panchito,276573923,116,M,9/10/2025,1,true,true,false,>4 horas,Diario,true,Primer hijo >=30,Primer hijo >=30,Alto
8891,Rivi,520515601,47,F,9/10/2025,1,true,false,false,3-4 horas,Nunca,false,No hijos,No hijos,Moderado
8235,Mathian,146997745,77,M,9/10/2025,1,true,true,true,<3 horas,Ocasional,true,No hijos,Primer hijo >=30,Bajo
8349,Lance,747960673,56,M,9/10/2025,1,true,true,false,3-4 horas,Diario,false,Primer hijo <30,Primer hijo <30,Bajo
8735,Sollie,222460020,139,M,9/10/2025,1,false,false,true,>4 horas,Diario,true,Primer hijo >=30,Primer hijo >=30,Moderado
8820,Masha,894134971,21,F,9/10/2025,1,false,true,true,>4 horas,Diario,false,,Primer hijo >=30,Moderado
8309,Liane,119560660,95,F,9/10/2025,1,true,true,true,<3 horas,Diario,true,Primer hijo >=30,Primer hijo <30,Alto
8372,Shirlee,916964918,81,F,9/10/2025,1,false,false,true,<3 horas,Ocasional,false,Primer hijo >=30,Primer hijo <30,Moderado
8301,Savina,459755498,52,F,9/10/2025,1,false,false,true,>4 horas,Diario,false,Primer hijo <30,No hijos,Moderado
8925,Ange,768295713,27,F,9/10/2025,1,true,false,false,<3 horas,Nunca,true,No hijos,Primer hijo >=30,Alto
8950,Renard,916105467,,M,9/10/2025,1,false,false,true,Ninguna,Diario,true,No hijos,Primer hijo <30,Alto
8776,Anabella,613337708,54,F,9/10/2025,1,true,false,true,Ninguna,Frecuente,false,Primer hijo <30,Primer hijo >=30,Alto
8459,Isa,501469458,76,M,9/10/2025,1,true,false,true,,Nunca,false,No hijos,No hijos,Moderado
8434,Dianne,788700404,92,F,9/10/2025,1,true,false,true,Ninguna,Nunca,true,No hijos,No hijos,Alto
8566,Gael,334557515,118,M,9/10/2025,1,false,false,true,3-4 horas,Diario,true,No hijos,No hijos,Alto
8878,Berk,828326236,87,M,9/10/2025,1,true,true,false,Ninguna,Nunca,false,No hijos,Primer hijo <30,Alto
8224,Ichabod,137589968,103,M,9/10/2025,1,false,true,true,>4 horas,Diario,true,Primer hijo >=30,Primer hijo >=30,Alto
8617,Susana,232808257,106,F,9/10/2025,1,true,false,false,>4 horas,Ocasional,true,Primer hijo >=30,Primer hijo >=30,Alto
8198,Sylvan,313184446,34,M,9/10/2025,1,false,true,true,Ninguna,Nunca,true,Primer hijo <30,Primer hijo <30,Bajo
8247,Elliot,485629843,69,M,9/10/2025,1,false,false,false,>4 horas,Frecuente,true,Primer hijo <30,Primer hijo >=30,Alto
8549,Jillayne,920574021,136,F,9/10/2025,1,false,true,true,Ninguna,Frecuente,false,Primer hijo <30,Primer hijo >=30,Bajo
8606,Moreen,520022108,125,F,9/10/2025,1,false,true,false,<3 horas,Ocasional,true,Primer hijo >=30,Primer hijo <30,Alto
8513,Esme,741556787,26,F,9/10/2025,1,false,false,false,>4 horas,Ocasional,false,No hijos,No hijos,Bajo
8643,Malanie,939031623,55,F,9/10/2025,1,false,false,true,,Ocasional,false,Primer hijo <30,No hijos,Moderado
8228,Jeana,342268986,130,F,9/10/2025,1,true,true,true,>4 horas,Nunca,true,Primer hijo >=30,Primer hijo >=30,Moderado
8433,Miner,276513029,,M,9/10/2025,1,false,false,true,>4 horas,Ocasional,false,Primer hijo >=30,Primer hijo >=30,Bajo
